territorio_id,nome_territorio,dominio_orcrim,area_fm_ids,geom_quality,geometry_wkt
1254,SANTISSIMO,Milícia,,ok,"POLYGON ((-43.541678 -22.884128, -43.539575 -22.883496, -43.538159 -22.883851, -43.537601 -22.883338, -43.536657 -22.883654, -43.536142 -22.882824, -43.53361 -22.883219, -43.53361 -22.882507, -43.533953 -22.880886, -43.53288 -22.880688, -43.532365 -22.879977, -43.531764 -22.880095, -43.531292 -22.881281, -43.530048 -22.881677, -43.528546 -22.881598, -43.527902 -22.881558, -43.527258 -22.881875, -43.526915 -22.880847, -43.527172 -22.880214, -43.526443 -22.880174, -43.525713 -22.881598, -43.525155 -22.881954, -43.524512 -22.883258, -43.524683 -22.883614, -43.524726 -22.884286, -43.524726 -22.88488, -43.52404 -22.885354, -43.52022 -22.884128, -43.520006 -22.883456, -43.521078 -22.882468, -43.521293 -22.881993, -43.520907 -22.881756, -43.521164 -22.881084, -43.521207 -22.880333, -43.52198 -22.879977, -43.52155 -22.879305, -43.521593 -22.878593, -43.521293 -22.877683, -43.521164 -22.876972, -43.520692 -22.877407, -43.520692 -22.876774, -43.52125 -22.876023, -43.521164 -22.875351, -43.52022 -22.876655, -43.519362 -22.876062, -43.518761 -22.875706, -43.519362 -22.874244, -43.518461 -22.874006, -43.517388 -22.873492, -43.513954 -22.874244, -43.513869 -22.873413, -43.513525 -22.872622, -43.51198 -22.872464, -43.509792 -22.871911, -43.508847 -22.869222, -43.509963 -22.866731, -43.512367 -22.863488, -43.512882 -22.863053, -43.514083 -22.863053, -43.514598 -22.862697, -43.514641 -22.863093, -43.515156 -22.863211, -43.515757 -22.864358, -43.517044 -22.864477, -43.518117 -22.865663, -43.521465 -22.864793, -43.523568 -22.864872, -43.525971 -22.865386, -43.525713 -22.867245, -43.526915 -22.867245, -43.528975 -22.867482, -43.531464 -22.867403, -43.531249 -22.868866, -43.532108 -22.869143, -43.532451 -22.869933, -43.53258 -22.870527, -43.533009 -22.870606, -43.532923 -22.871318, -43.532966 -22.871752, -43.533567 -22.872662, -43.534125 -22.872583, -43.534683 -22.871831, -43.535541 -22.872029, -43.536142 -22.872583, -43.536528 -22.87286, -43.536227 -22.87365, -43.537086 -22.874362, -43.537901 -22.874204, -43.538159 -22.875153, -43.539103 -22.874797, -43.539832 -22.874955, -43.54039 -22.874678, -43.539532 -22.872306, -43.540605 -22.873097, -43.540905 -22.873018, -43.541377 -22.873571, -43.541935 -22.873413, -43.542965 -22.873176, -43.543995 -22.873176, -43.544253 -22.87365, -43.544424 -22.874916, -43.544853 -22.875469, -43.544768 -22.876734, -43.543738 -22.876853, -43.543952 -22.877407, -43.545626 -22.878079, -43.546141 -22.877288, -43.546098 -22.878435, -43.54524 -22.879542, -43.546999 -22.880609, -43.548115 -22.882151, -43.549875 -22.884247, -43.550733 -22.884682, -43.551849 -22.884998, -43.552664 -22.887528, -43.552836 -22.88907, -43.552535 -22.889387, -43.545197 -22.888082, -43.544896 -22.887133, -43.545368 -22.886698, -43.544467 -22.885552, -43.541764 -22.88488, -43.541678 -22.884128))"
1255,VILA DO ITANHANGA,Milícia,,ok,"POLYGON ((-43.31884 -22.997613, -43.31932 -22.997431, -43.319505 -22.997352, -43.319615 -22.997292, -43.319852 -22.997112, -43.319945 -22.997033, -43.320377 -22.997475, -43.320369 -22.997527, -43.320407 -22.997586, -43.320423 -22.997655, -43.320428 -22.997744, -43.320289 -22.997878, -43.320264 -22.997925, -43.320155 -22.997986, -43.319948 -22.998068, -43.3198 -22.998105, -43.319575 -22.998102, -43.319468 -22.998043, -43.319334 -22.998018, -43.319253 -22.997897, -43.319162 -22.997794, -43.319055 -22.997749, -43.318977 -22.997641, -43.318864 -22.997663, -43.31884 -22.997613))"
1256,CONJUNTO PENHA CIRCULAR,Milícia,,ok,"POLYGON ((-43.288258 -22.835949, -43.287394 -22.836819, -43.286906 -22.837166, -43.286649 -22.837259, -43.286359 -22.836602, -43.286026 -22.83592, -43.285737 -22.836172, -43.28563 -22.836098, -43.285919 -22.835752, -43.286488 -22.835109, -43.287384 -22.834026, -43.288156 -22.833166, -43.288338 -22.833245, -43.288489 -22.833645, -43.288483 -22.833937, -43.288408 -22.834535, -43.288553 -22.835237, -43.288709 -22.835361, -43.288258 -22.835949))"
1258,FAVELA VILA SÃO JORGE COSMOS,Milícia,,ok,"POLYGON ((-43.614081 -22.91396, -43.61083 -22.914018, -43.608872 -22.914037, -43.607797 -22.914066, -43.606957 -22.9141, -43.606925 -22.913727, -43.60685 -22.913463, -43.606646 -22.912732, -43.606536 -22.911885, -43.606475 -22.911453, -43.606466 -22.911311, -43.609764 -22.911935, -43.612829 -22.912522, -43.614297 -22.91281, -43.61591 -22.913113, -43.615781 -22.913256, -43.616133 -22.913584, -43.616419 -22.913922, -43.614081 -22.91396))"
1259,BAIRRO CALIFÓRNIA,Milícia,,ok,"POLYGON ((-43.584848 -22.89406, -43.584236 -22.893279, -43.583131 -22.892706, -43.582391 -22.892271, -43.581919 -22.892034, -43.581596 -22.891967, -43.5812 -22.891767, -43.58076 -22.89152, -43.580986 -22.891026, -43.581318 -22.890779, -43.581801 -22.890551, -43.582713 -22.890383, -43.585009 -22.889899, -43.585116 -22.889968, -43.58547 -22.893635, -43.585052 -22.894188, -43.584848 -22.89406))"
1260,FAVELA DAS ALMAS,Milícia,,ok,"POLYGON ((-43.572257 -22.909837, -43.57215 -22.910785, -43.572225 -22.911181, -43.572686 -22.911329, -43.572933 -22.911536, -43.57319 -22.911774, -43.573512 -22.911902, -43.573308 -22.912317, -43.57303 -22.912317, -43.572032 -22.912129, -43.571409 -22.911922, -43.570591 -22.911592, -43.570626 -22.911003, -43.570465 -22.909115, -43.570304 -22.907247, -43.570487 -22.907247, -43.571023 -22.907228, -43.571506 -22.907119, -43.572085 -22.906961, -43.572708 -22.906862, -43.572257 -22.909837))"
1261,VILA CAROBA,Milícia,,ok,"POLYGON ((-43.546366 -22.897756, -43.546033 -22.89742, -43.544563 -22.898774, -43.544434 -22.898764, -43.544188 -22.898636, -43.543598 -22.898339, -43.54304 -22.897924, -43.543082 -22.897746, -43.543254 -22.89744, -43.543533 -22.896827, -43.543673 -22.896521, -43.543919 -22.896244, -43.544531 -22.895671, -43.544853 -22.895868, -43.545314 -22.896125, -43.545786 -22.896175, -43.546484 -22.896372, -43.54746 -22.896797, -43.546366 -22.897756))"
1262,CANTÃO (MORRO DO FUBA),Milícia,,ok,"POLYGON ((-43.335288 -22.891361, -43.335589 -22.891638, -43.336039 -22.891835, -43.336329 -22.892161, -43.33664 -22.892122, -43.337005 -22.891954, -43.337488 -22.892171, -43.337456 -22.892656, -43.337069 -22.892883, -43.336737 -22.893189, -43.336147 -22.89314, -43.335857 -22.893268, -43.334344 -22.89233, -43.335288 -22.891361))"
1263,IMPERIO DO SOL,Milícia,,ok,"POLYGON ((-43.69376 -22.918148, -43.698888 -22.914808, -43.70082 -22.917812, -43.703545 -22.919037, -43.703781 -22.919828, -43.700197 -22.922239, -43.693631 -22.918503, -43.69376 -22.918148))"
1266,BELA VISTA,Milícia,,ok,"POLYGON ((-43.589658 -22.891268, -43.589232 -22.885917, -43.588953 -22.882814, -43.589983 -22.883229, -43.591957 -22.884356, -43.59273 -22.884652, -43.59436 -22.884573, -43.590455 -22.891769, -43.589658 -22.891268))"
1267,VILA CURUMAU,Milícia,,ok,"POLYGON ((-43.401376 -22.917175, -43.400501 -22.917244, -43.398602 -22.917367, -43.398575 -22.916517, -43.398908 -22.915089, -43.401006 -22.915341, -43.40188 -22.915376, -43.401376 -22.917175))"
1268,RUA VELHA (RIO DAS PEDRAS),Milícia,,ok,"POLYGON ((-43.334053 -22.977484, -43.333677 -22.977247, -43.333463 -22.977099, -43.33298 -22.976674, -43.332797 -22.976487, -43.332465 -22.976339, -43.332004 -22.976052, -43.33151 -22.975706, -43.33122 -22.975479, -43.330705 -22.974867, -43.33048 -22.974541, -43.330255 -22.974294, -43.330083 -22.974086, -43.330534 -22.973662, -43.330169 -22.973415, -43.329675 -22.97298, -43.330759 -22.972506, -43.33092 -22.972427, -43.331199 -22.972822, -43.331424 -22.97298, -43.33166 -22.973286, -43.332207 -22.973701, -43.332787 -22.974274, -43.332915 -22.974521, -43.333248 -22.974808, -43.333033 -22.974916, -43.332765 -22.975232, -43.333184 -22.975578, -43.333731 -22.975706, -43.333924 -22.976062, -43.33401 -22.976013, -43.334653 -22.976368, -43.334053 -22.977484))"
1269,CATIRI,Milícia,,ok,"POLYGON ((-43.470084 -22.853869, -43.468647 -22.853019, -43.463883 -22.851556, -43.466737 -22.845445, -43.470642 -22.846869, -43.47105 -22.847364, -43.472638 -22.848075, -43.475878 -22.849005, -43.477359 -22.849796, -43.478281 -22.851753, -43.477316 -22.854462, -43.474655 -22.85466, -43.470707 -22.855214, -43.470084 -22.853869))"
1270,FAVELA DO RATO,Milícia,,ok,"POLYGON ((-43.281959 -22.881126, -43.280897 -22.88077, -43.279545 -22.879989, -43.278515 -22.879287, -43.278204 -22.878872, -43.277862 -22.87853, -43.277477 -22.877971, -43.277566 -22.877702, -43.277936 -22.877481, -43.278826 -22.876959, -43.279127 -22.877201, -43.278526 -22.878912, -43.28036 -22.879436, -43.282699 -22.880098, -43.28345 -22.88077, -43.283933 -22.881175, -43.284083 -22.881417, -43.284126 -22.881758, -43.28345 -22.88164, -43.281959 -22.881126))"
1271,BAIRRO ROSENDO,Milícia,,ok,"POLYGON ((-43.560992 -22.890797, -43.561276 -22.890866, -43.561748 -22.891014, -43.56339 -22.891474, -43.563529 -22.891444, -43.563625 -22.891657, -43.563695 -22.891746, -43.56377 -22.891825, -43.562617 -22.892665, -43.560326 -22.894256, -43.560042 -22.894103, -43.559806 -22.893871, -43.559661 -22.893614, -43.55943 -22.892897, -43.559334 -22.892581, -43.559414 -22.892131, -43.559709 -22.890787, -43.559734 -22.890608, -43.560992 -22.890797))"
1273,VILA SANTA MONICA,Milícia,,ok,"POLYGON ((-43.375038 -22.922266, -43.375263 -22.92189, -43.375874 -22.921821, -43.376035 -22.921188, -43.376121 -22.920862, -43.376057 -22.920546, -43.376185 -22.920309, -43.376379 -22.919983, -43.376443 -22.919716, -43.376625 -22.919212, -43.376872 -22.919034, -43.377194 -22.919113, -43.377387 -22.918619, -43.377559 -22.917997, -43.377859 -22.917809, -43.378106 -22.917997, -43.378267 -22.917928, -43.378814 -22.91851, -43.378202 -22.919321, -43.377838 -22.919934, -43.377323 -22.920358, -43.376883 -22.920665, -43.376786 -22.92103, -43.376883 -22.921465, -43.376979 -22.921851, -43.376883 -22.922256, -43.376196 -22.922513, -43.37522 -22.92271, -43.375038 -22.922266))"
1274,FAVELA SITIO PAI JOÃO,Milícia,,ok,"POLYGON ((-43.311299 -22.991877, -43.311476 -22.991408, -43.3116 -22.99088, -43.311589 -22.990598, -43.31138 -22.989596, -43.31175 -22.98965, -43.312211 -22.989744, -43.312538 -22.989798, -43.312635 -22.989882, -43.312592 -22.990026, -43.312549 -22.990263, -43.312474 -22.990633, -43.312608 -22.990672, -43.312646 -22.990806, -43.312603 -22.99091, -43.312624 -22.991043, -43.312635 -22.991255, -43.31271 -22.991364, -43.312715 -22.991556, -43.312678 -22.991655, -43.312785 -22.991803, -43.312871 -22.991858, -43.31293 -22.991942, -43.313096 -22.99208, -43.313043 -22.992193, -43.313043 -22.992248, -43.312903 -22.992263, -43.312662 -22.992253, -43.312565 -22.992193, -43.312442 -22.992154, -43.312286 -22.992189, -43.312136 -22.992233, -43.312088 -22.992327, -43.311884 -22.992292, -43.311836 -22.992184, -43.311712 -22.992233, -43.311519 -22.992416, -43.311112 -22.992697, -43.311154 -22.992366, -43.311299 -22.991877))"
1275,COMUNIDADE DA BARREIRA,Milícia,,ok,"POLYGON ((-43.690556 -22.919473, -43.690051 -22.919671, -43.689086 -22.919325, -43.687305 -22.917813, -43.685449 -22.916242, -43.685642 -22.915748, -43.686819 -22.914665, -43.69312 -22.918307, -43.690556 -22.919473))"
1276,AREAL 1 (RIO DAS PEDRAS),Milícia,,ok,"POLYGON ((-43.342256 -22.978474, -43.341999 -22.978919, -43.341902 -22.979215, -43.341194 -22.978889, -43.339778 -22.978188, -43.338404 -22.977566, -43.336988 -22.976874, -43.335164 -22.976017, -43.335497 -22.975234, -43.335679 -22.974889, -43.335829 -22.974612, -43.336355 -22.97476, -43.336956 -22.974978, -43.337203 -22.975106, -43.337632 -22.975383, -43.338244 -22.975679, -43.338694 -22.975906, -43.339155 -22.976153, -43.340067 -22.976519, -43.340636 -22.976785, -43.341076 -22.976993, -43.341516 -22.977309, -43.342095 -22.977566, -43.342396 -22.977714, -43.342353 -22.978, -43.342256 -22.978474))"
1278,JARDIM JÚLIA MIGUEL,Milícia,,ok,"POLYGON ((-43.629148 -22.91596, -43.630248 -22.91618, -43.63054 -22.916344, -43.630584 -22.916422, -43.630939 -22.916539, -43.63154 -22.916717, -43.633139 -22.916993, -43.633514 -22.917092, -43.634351 -22.922012, -43.633118 -22.922153, -43.632084 -22.921799, -43.631951 -22.921679, -43.631758 -22.921439, -43.631659 -22.921336, -43.631658 -22.921276, -43.631716 -22.921222, -43.631838 -22.921124, -43.632092 -22.920986, -43.632134 -22.920942, -43.632202 -22.920806, -43.632203 -22.920727, -43.632012 -22.920236, -43.63161 -22.920229, -43.63106 -22.920181, -43.630746 -22.920167, -43.630335 -22.92013, -43.630014 -22.920105, -43.629706 -22.920071, -43.629581 -22.920075, -43.629482 -22.920072, -43.629329 -22.920051, -43.629124 -22.91991, -43.629027 -22.919851, -43.628716 -22.919732, -43.628397 -22.919661, -43.62778 -22.919557, -43.627679 -22.919425, -43.627765 -22.919178, -43.627927 -22.918726, -43.62823 -22.91789, -43.628245 -22.918185, -43.628319 -22.918378, -43.628445 -22.917887, -43.629105 -22.916083, -43.629148 -22.91596))"
1279,LOTEAMENTO NOVA CONQUISTA,Milícia,,ok,"POLYGON ((-43.607443 -22.902318, -43.607451 -22.902513, -43.60748 -22.902698, -43.60747 -22.902913, -43.607397 -22.903155, -43.607279 -22.903523, -43.606558 -22.903345, -43.606367 -22.903311, -43.606201 -22.903301, -43.605903 -22.903286, -43.605866 -22.903005, -43.604503 -22.9031, -43.604707 -22.902829, -43.60505 -22.902347, -43.605367 -22.901848, -43.605622 -22.901399, -43.605705 -22.901245, -43.606421 -22.901186, -43.60659 -22.901194, -43.606812 -22.90125, -43.607014 -22.901314, -43.607223 -22.901433, -43.607504 -22.901581, -43.607467 -22.902016, -43.607454 -22.90211, -43.607443 -22.902318))"
1280,VILA SÃO JOSÉ,Milícia,,ok,"POLYGON ((-43.546888 -22.902908, -43.546867 -22.903195, -43.54692 -22.903343, -43.547124 -22.903531, -43.54695 -22.904532, -43.546888 -22.904966, -43.546983 -22.905116, -43.547052 -22.905179, -43.547225 -22.905295, -43.547384 -22.905418, -43.547143 -22.905673, -43.546923 -22.905811, -43.546668 -22.905957, -43.546332 -22.90617, -43.546 -22.906372, -43.545788 -22.906051, -43.54578 -22.905974, -43.545644 -22.905932, -43.543688 -22.904969, -43.544222 -22.901732, -43.544445 -22.901698, -43.544603 -22.901564, -43.545391 -22.901895, -43.546108 -22.902071, -43.546266 -22.902068, -43.547028 -22.902206, -43.546888 -22.902908))"
1281,PARQUE BEIJA FLOR,Milícia,,ok,"POLYGON ((-43.552354 -22.926023, -43.552788 -22.926092, -43.553094 -22.926438, -43.554028 -22.927683, -43.553223 -22.928147, -43.552869 -22.928187, -43.552665 -22.9279, -43.552354 -22.927534, -43.552043 -22.927446, -43.5517 -22.927455, -43.551485 -22.927633, -43.55126 -22.92791, -43.550938 -22.928048, -43.550455 -22.928137, -43.548813 -22.927169, -43.54921 -22.926774, -43.549414 -22.926339, -43.549929 -22.925924, -43.552354 -22.926023))"
1282,LOTEAMENTO BOM PASTOR,Milícia,11,ok,"POLYGON ((-43.561812 -22.900816, -43.562124 -22.89968, -43.562376 -22.898731, -43.560976 -22.898385, -43.562209 -22.895993, -43.564022 -22.896942, -43.563851 -22.897476, -43.563143 -22.899888, -43.562799 -22.901143, -43.561812 -22.900816))"
1283,TERREIRÃO,Milícia,,ok,"POLYGON ((-43.474983 -23.026993, -43.475005 -23.027122, -43.475005 -23.027892, -43.475369 -23.027951, -43.475316 -23.028474, -43.474897 -23.028464, -43.473846 -23.028771, -43.473921 -23.02956, -43.473331 -23.0296, -43.47332 -23.030084, -43.472537 -23.030331, -43.471926 -23.030469, -43.470928 -23.030044, -43.470896 -23.029847, -43.471239 -23.029254, -43.470424 -23.02883, -43.470906 -23.027912, -43.470735 -23.027497, -43.47199 -23.027151, -43.473277 -23.02643, -43.473503 -23.026717, -43.473696 -23.026638, -43.473921 -23.026312, -43.474254 -23.026391, -43.475573 -23.024258, -43.47714 -23.024426, -43.477998 -23.024584, -43.47817 -23.02411, -43.481635 -23.02491, -43.48185 -23.024347, -43.484017 -23.02487, -43.484221 -23.025098, -43.484049 -23.025532, -43.485701 -23.025828, -43.485712 -23.026322, -43.486248 -23.026381, -43.485937 -23.026618, -43.48538 -23.026697, -43.483287 -23.026154, -43.481346 -23.025621, -43.479522 -23.025226, -43.479414 -23.02572, -43.479264 -23.025887, -43.479103 -23.02572, -43.478974 -23.02571, -43.478931 -23.025562, -43.478663 -23.025611, -43.47862 -23.025996, -43.477333 -23.025828, -43.476303 -23.025729, -43.47553 -23.02565, -43.475563 -23.025098, -43.475262 -23.025028, -43.474436 -23.026579, -43.474608 -23.026638, -43.474554 -23.026756, -43.47494 -23.026766, -43.474983 -23.026993))"
1284,FOMENTO,Milícia,,ok,"POLYGON ((-43.695899 -22.910299, -43.696819 -22.912116, -43.69654 -22.912412, -43.693171 -22.912788, -43.692377 -22.914586, -43.692248 -22.915416, -43.692849 -22.917136, -43.692441 -22.917907, -43.686819 -22.914665, -43.686991 -22.91342, -43.687527 -22.912452, -43.687506 -22.912009, -43.695582 -22.909611, -43.695899 -22.910299))"
1285,FAVELA DA COREIA DA TIJUCA,Milícia,,ok,"POLYGON ((-43.233926 -22.935756, -43.233867 -22.93584, -43.233733 -22.935805, -43.233561 -22.935775, -43.233432 -22.93585, -43.233368 -22.935741, -43.233229 -22.935672, -43.233196 -22.935602, -43.233025 -22.935593, -43.232918 -22.935672, -43.23273 -22.935691, -43.232665 -22.935815, -43.232628 -22.935904, -43.232542 -22.935879, -43.232531 -22.935751, -43.23252 -22.935627, -43.232445 -22.935612, -43.232322 -22.93578, -43.232252 -22.935681, -43.232317 -22.935593, -43.232225 -22.935548, -43.232054 -22.935499, -43.231952 -22.935454, -43.231882 -22.935499, -43.231845 -22.935439, -43.23185 -22.935341, -43.231775 -22.935242, -43.231614 -22.93536, -43.231308 -22.935168, -43.231222 -22.935024, -43.231158 -22.934871, -43.231464 -22.93495, -43.231592 -22.935128, -43.23178 -22.935182, -43.231818 -22.935079, -43.231898 -22.935108, -43.231888 -22.935242, -43.232075 -22.935281, -43.232397 -22.935276, -43.232531 -22.935276, -43.232853 -22.935266, -43.232671 -22.935192, -43.23274 -22.935108, -43.232526 -22.934965, -43.232633 -22.934871, -43.232874 -22.935024, -43.233046 -22.935138, -43.23296 -22.935257, -43.233073 -22.935257, -43.23318 -22.935252, -43.233352 -22.935015, -43.233454 -22.934935, -43.233663 -22.934926, -43.233996 -22.934886, -43.234001 -22.935069, -43.233996 -22.935138, -43.233926 -22.935756))"
1286,FAVELA DO AÇO,Milícia,,ok,"POLYGON ((-43.652369 -22.936057, -43.652691 -22.936136, -43.652766 -22.936373, -43.652712 -22.93668, -43.652605 -22.936996, -43.652551 -22.937599, -43.652229 -22.937628, -43.652015 -22.938093, -43.651736 -22.937984, -43.651435 -22.937944, -43.651114 -22.937826, -43.651038 -22.937589, -43.650738 -22.937599, -43.650523 -22.937055, -43.650384 -22.93668, -43.650175 -22.936601, -43.649939 -22.936413, -43.649735 -22.936314, -43.649488 -22.936235, -43.649209 -22.93623, -43.648973 -22.936359, -43.647745 -22.934852, -43.647755 -22.934783, -43.647589 -22.934585, -43.647353 -22.934368, -43.647407 -22.934294, -43.647273 -22.934091, -43.647219 -22.933888, -43.647138 -22.933795, -43.647197 -22.933716, -43.647423 -22.933656, -43.647616 -22.933854, -43.647707 -22.933809, -43.647975 -22.934002, -43.648292 -22.933785, -43.648399 -22.933592, -43.64864 -22.933444, -43.649499 -22.932802, -43.649456 -22.932515, -43.649429 -22.932273, -43.649499 -22.932041, -43.649402 -22.931888, -43.649236 -22.931557, -43.649161 -22.931413, -43.649091 -22.931107, -43.649086 -22.93088, -43.649113 -22.930499, -43.649113 -22.930193, -43.649896 -22.93, -43.649885 -22.930089, -43.65099 -22.930247, -43.650679 -22.932194, -43.650529 -22.933498, -43.650958 -22.933607, -43.651376 -22.933706, -43.65143 -22.933903, -43.651419 -22.934131, -43.651527 -22.93418, -43.651688 -22.934397, -43.651666 -22.934585, -43.651698 -22.934793, -43.651902 -22.934793, -43.652117 -22.934901, -43.652331 -22.935227, -43.652465 -22.935504, -43.652369 -22.936057))"
1287,850,Milícia,,ok,"POLYGON ((-43.358593 -22.915532, -43.359012 -22.915997, -43.358958 -22.916165, -43.358518 -22.916224, -43.358325 -22.916343, -43.358046 -22.916264, -43.357713 -22.916106, -43.357606 -22.915809, -43.354827 -22.916323, -43.354441 -22.917025, -43.354344 -22.917272, -43.353143 -22.91659, -43.351952 -22.916155, -43.35089 -22.915661, -43.350707 -22.915572, -43.350235 -22.916007, -43.349806 -22.91579, -43.349323 -22.916135, -43.348701 -22.91571, -43.348873 -22.915374, -43.34942 -22.914623, -43.349752 -22.914594, -43.350128 -22.914347, -43.350407 -22.914426, -43.350568 -22.914821, -43.350858 -22.914851, -43.350879 -22.915206, -43.351061 -22.915335, -43.351319 -22.915513, -43.351877 -22.91577, -43.352016 -22.915631, -43.352091 -22.9157, -43.352145 -22.915799, -43.352381 -22.915868, -43.352456 -22.915454, -43.352821 -22.915335, -43.352617 -22.914999, -43.35283 -22.914534, -43.353465 -22.914356, -43.353626 -22.913724, -43.353422 -22.91322, -43.353314 -22.912667, -43.353583 -22.912647, -43.353711 -22.912785, -43.353926 -22.912726, -43.354012 -22.913082, -43.354226 -22.91323, -43.354355 -22.913428, -43.35457 -22.913477, -43.354816 -22.913704, -43.354859 -22.913971, -43.35487 -22.914198, -43.354827 -22.914445, -43.354924 -22.914781, -43.355042 -22.915118, -43.355267 -22.915335, -43.355267 -22.915532, -43.355471 -22.915552, -43.355782 -22.915691, -43.356029 -22.915651, -43.356158 -22.915374, -43.35648 -22.915513, -43.356683 -22.915463, -43.357016 -22.915374, -43.357239 -22.915245, -43.357649 -22.91491, -43.35826 -22.914663, -43.358593 -22.915532))"
1288,FERNÃO CADIM,Milícia,,ok,"POLYGON ((-43.289956 -22.885379, -43.289551 -22.885639, -43.289273 -22.885744, -43.288839 -22.886028, -43.288697 -22.885914, -43.28853 -22.88602, -43.288448 -22.886254, -43.286206 -22.885182, -43.285991 -22.884707, -43.285954 -22.883201, -43.286212 -22.883228, -43.286958 -22.883349, -43.287826 -22.883304, -43.28847 -22.883195, -43.288749 -22.883304, -43.290036 -22.884055, -43.290605 -22.884549, -43.289956 -22.885379))"
1289,BAIRRO MOINHO,Milícia,,ok,"POLYGON ((-43.543883 -22.92391, -43.543904 -22.926875, -43.543422 -22.926855, -43.542864 -22.926875, -43.542327 -22.926746, -43.541587 -22.926539, -43.541158 -22.92647, -43.540332 -22.92644, -43.54031 -22.921875, -43.540643 -22.922092, -43.540922 -22.921687, -43.540933 -22.920422, -43.542799 -22.920472, -43.543883 -22.920185, -43.543883 -22.92391))"
